fid,woeid,iso,places,foundry
6453,35315363,RS,-1,http://www.brooklynintegers.com/
6454,35315365,RS,0,http://www.brooklynintegers.com/
6455,35315367,RO,20,http://www.brooklynintegers.com/
6456,35315369,FR,2,http://www.brooklynintegers.com/
6463,35315371,RO,20,http://www.brooklynintegers.com/
6470,35315373,RO,15,http://www.brooklynintegers.com/
6473,35315375,RO,20,http://www.brooklynintegers.com/
6476,35315377,BA,20,http://www.brooklynintegers.com/
6481,35315381,IT,15,http://www.brooklynintegers.com/
6482,35315383,HR,20,http://www.brooklynintegers.com/
6484,35315385,FR,-1,http://www.brooklynintegers.com/
6486,35315387,RO,15,http://www.brooklynintegers.com/
6487,35315389,FR,15,http://www.brooklynintegers.com/
6488,35315391,RO,15,http://www.brooklynintegers.com/
6489,35315393,RS,0,http://www.brooklynintegers.com/
6493,35315395,RS,0,http://www.brooklynintegers.com/
6494,35315399,BG,15,http://www.brooklynintegers.com/
6497,35315401,RO,20,http://www.brooklynintegers.com/
6500,35315403,BA,20,http://www.brooklynintegers.com/
6501,35315405,IT,15,http://www.brooklynintegers.com/
6509,35315407,IT,15,http://www.brooklynintegers.com/
6510,35315409,IT,5,http://www.brooklynintegers.com/
6516,35315411,IT,20,http://www.brooklynintegers.com/
6520,35315413,HR,5,http://www.brooklynintegers.com/
6521,35315417,BG,20,http://www.brooklynintegers.com/
6522,35315419,IT,15,http://www.brooklynintegers.com/
6526,35315421,IT,15,http://www.brooklynintegers.com/
6529,35315423,BA,20,http://www.brooklynintegers.com/
6530,35315425,IT,20,http://www.brooklynintegers.com/
6531,35315427,IT,15,http://www.brooklynintegers.com/
6534,35315429,IT,15,http://www.brooklynintegers.com/
6538,35315431,BG,20,http://www.brooklynintegers.com/
6539,35315435,BG,15,http://www.brooklynintegers.com/
6543,35315437,BG,20,http://www.brooklynintegers.com/
6545,35315439,IT,15,http://www.brooklynintegers.com/
6548,35315441,RS,15,http://www.brooklynintegers.com/
6551,35315443,IT,6,http://www.brooklynintegers.com/
6552,35315445,BA,6,http://www.brooklynintegers.com/
6564,35315447,BG,15,http://www.brooklynintegers.com/
6565,35315449,BG,5,http://www.brooklynintegers.com/
6566,35315453,IT,15,http://www.brooklynintegers.com/
6574,35315455,RS,20,http://www.brooklynintegers.com/
6575,35315457,BG,20,http://www.brooklynintegers.com/
6584,35315459,IT,6,http://www.brooklynintegers.com/
6586,35315461,RS,15,http://www.brooklynintegers.com/
6587,35315463,BG,15,http://www.brooklynintegers.com/
6592,35315465,IT,15,http://www.brooklynintegers.com/
6595,35315467,RS,-1,http://www.brooklynintegers.com/
6598,35315471,ME,1,http://www.brooklynintegers.com/
6599,35315473,IT,15,http://www.brooklynintegers.com/
6600,35315475,FR,6,http://www.brooklynintegers.com/
6601,35315477,IT,15,http://www.brooklynintegers.com/
6602,35315479,BG,15,http://www.brooklynintegers.com/
6603,35315481,IT,6,http://www.brooklynintegers.com/
6604,35315483,ME,2,http://www.brooklynintegers.com/
6609,35315485,RS,20,http://www.brooklynintegers.com/
6612,35315489,BG,15,http://www.brooklynintegers.com/
6613,35315491,IT,5,http://www.brooklynintegers.com/
6619,35315493,IT,20,http://www.brooklynintegers.com/
6624,35315495,IT,5,http://www.brooklynintegers.com/
6628,35315497,FR,-1,http://www.brooklynintegers.com/
6629,35315499,MK,20,http://www.brooklynintegers.com/
6633,35315501,IT,2,http://www.brooklynintegers.com/
6634,35315503,MK,20,http://www.brooklynintegers.com/
6635,35315507,FR,20,http://www.brooklynintegers.com/
6636,35315509,IT,15,http://www.brooklynintegers.com/
6637,35315511,IT,6,http://www.brooklynintegers.com/
6638,35315513,BG,20,http://www.brooklynintegers.com/
6641,35315515,MK,15,http://www.brooklynintegers.com/
6643,35315517,IT,-1,http://www.brooklynintegers.com/
6645,35315519,MK,15,http://www.brooklynintegers.com/
6648,35315521,IT,15,http://www.brooklynintegers.com/
6649,35315525,IT,-1,http://www.brooklynintegers.com/
6654,35315527,IT,5,http://www.brooklynintegers.com/
6656,35315529,IT,15,http://www.brooklynintegers.com/
6657,35315531,TR,20,http://www.brooklynintegers.com/
6663,35315533,IT,15,http://www.brooklynintegers.com/
6665,35315535,TR,5,http://www.brooklynintegers.com/
6667,35315537,BG,15,http://www.brooklynintegers.com/
6668,35315539,IT,6,http://www.brooklynintegers.com/
6671,35315543,MK,15,http://www.brooklynintegers.com/
6682,35315545,TR,15,http://www.brooklynintegers.com/
6683,35315547,TR,20,http://www.brooklynintegers.com/
6685,35315549,FR,-1,http://www.brooklynintegers.com/
6688,35315551,IT,15,http://www.brooklynintegers.com/
6690,35315553,MK,15,http://www.brooklynintegers.com/
6694,35315555,TR,-1,http://www.brooklynintegers.com/
6702,35315557,TR,15,http://www.brooklynintegers.com/
6707,35315561,TR,15,http://www.brooklynintegers.com/
6708,35315563,IT,15,http://www.brooklynintegers.com/
6709,35315565,IT,15,http://www.brooklynintegers.com/
6711,35315567,AL,20,http://www.brooklynintegers.com/
6712,35315569,IT,15,http://www.brooklynintegers.com/
6713,35315571,GR,20,http://www.brooklynintegers.com/
6714,35315573,IT,5,http://www.brooklynintegers.com/
6716,35315575,IT,5,http://www.brooklynintegers.com/
6717,35315579,IT,15,http://www.brooklynintegers.com/
6722,35315581,IT,5,http://www.brooklynintegers.com/
6725,35315583,IT,15,http://www.brooklynintegers.com/
6728,35315585,IT,20,http://www.brooklynintegers.com/
6730,35315587,GR,20,http://www.brooklynintegers.com/
6731,35315589,IT,15,http://www.brooklynintegers.com/
6735,35315591,GR,20,http://www.brooklynintegers.com/
6737,35315593,TR,15,http://www.brooklynintegers.com/
6740,35315597,IT,15,http://www.brooklynintegers.com/
6741,35315599,TR,20,http://www.brooklynintegers.com/
6742,35315601,IT,15,http://www.brooklynintegers.com/
6746,35315603,TR,5,http://www.brooklynintegers.com/
6749,35315605,TR,15,http://www.brooklynintegers.com/
6751,35315607,IT,15,http://www.brooklynintegers.com/
6755,35315609,GR,15,http://www.brooklynintegers.com/
6759,35315611,IT,15,http://www.brooklynintegers.com/
6764,35315615,IT,20,http://www.brooklynintegers.com/
6765,35315617,IT,15,http://www.brooklynintegers.com/
6768,35315619,TR,15,http://www.brooklynintegers.com/
6785,35315621,TR,15,http://www.brooklynintegers.com/
6790,35315623,TR,20,http://www.brooklynintegers.com/
6795,35315625,TR,15,http://www.brooklynintegers.com/
6797,35315627,TR,15,http://www.brooklynintegers.com/
6798,35315629,IT,-1,http://www.brooklynintegers.com/
6801,35315633,GR,2,http://www.brooklynintegers.com/
6806,35315635,IT,-1,http://www.brooklynintegers.com/
6808,35315637,TR,15,http://www.brooklynintegers.com/
6809,35315639,IT,6,http://www.brooklynintegers.com/
6810,35315641,TR,20,http://www.brooklynintegers.com/
6813,35315643,TR,0,http://www.brooklynintegers.com/
6814,35315645,TR,15,http://www.brooklynintegers.com/
6823,35315647,GR,20,http://www.brooklynintegers.com/
6825,35315651,GR,2,http://www.brooklynintegers.com/
6827,35315653,TR,20,http://www.brooklynintegers.com/
6829,35315655,TR,6,http://www.brooklynintegers.com/
6831,35315657,IT,6,http://www.brooklynintegers.com/
6834,35315659,TR,20,http://www.brooklynintegers.com/
6835,35315661,TR,15,http://www.brooklynintegers.com/
6840,35315663,IT,5,http://www.brooklynintegers.com/
6849,35315665,TR,15,http://www.brooklynintegers.com/
6851,35315669,GR,15,http://www.brooklynintegers.com/
6853,35315671,TR,15,http://www.brooklynintegers.com/
6854,35315673,GR,15,http://www.brooklynintegers.com/
6855,35315675,TR,0,http://www.brooklynintegers.com/
6856,35315677,GR,15,http://www.brooklynintegers.com/
6860,35315679,TR,15,http://www.brooklynintegers.com/
6861,35315681,IT,15,http://www.brooklynintegers.com/
6862,35315683,GR,-1,http://www.brooklynintegers.com/
6865,35315687,TR,-1,http://www.brooklynintegers.com/
6868,35315689,IT,6,http://www.brooklynintegers.com/
6869,35315691,IT,20,http://www.brooklynintegers.com/
6872,35315693,GR,20,http://www.brooklynintegers.com/
6876,35315695,IT,15,http://www.brooklynintegers.com/
6881,35315697,TR,15,http://www.brooklynintegers.com/
6884,35315699,TR,15,http://www.brooklynintegers.com/
6885,35315701,TR,20,http://www.brooklynintegers.com/
6887,35315705,IT,15,http://www.brooklynintegers.com/
6889,35315707,TR,5,http://www.brooklynintegers.com/
6897,35315709,TR,-1,http://www.brooklynintegers.com/
6898,35315711,IT,15,http://www.brooklynintegers.com/
6899,35315713,TR,-1,http://www.brooklynintegers.com/
6902,35315715,IT,20,http://www.brooklynintegers.com/
6911,35315717,TR,6,http://www.brooklynintegers.com/
6912,35315719,IT,15,http://www.brooklynintegers.com/
6913,35315723,TR,15,http://www.brooklynintegers.com/
6914,35315725,TR,15,http://www.brooklynintegers.com/
6915,35315727,TR,15,http://www.brooklynintegers.com/
6919,35315729,TR,15,http://www.brooklynintegers.com/
6921,35315731,TN,15,http://www.brooklynintegers.com/
6927,35315733,IT,15,http://www.brooklynintegers.com/
6929,35315735,IT,20,http://www.brooklynintegers.com/
6932,35315737,TR,15,http://www.brooklynintegers.com/
6934,35315741,GR,20,http://www.brooklynintegers.com/
6935,35315743,TR,15,http://www.brooklynintegers.com/
6938,35315745,TR,0,http://www.brooklynintegers.com/
6941,35315747,IT,15,http://www.brooklynintegers.com/
6942,35315749,IT,15,http://www.brooklynintegers.com/
6945,35315751,DZ,15,http://www.brooklynintegers.com/
6947,35315753,TR,15,http://www.brooklynintegers.com/
6949,35315755,DZ,20,http://www.brooklynintegers.com/
6956,35315759,DZ,20,http://www.brooklynintegers.com/
6960,35315761,DZ,-1,http://www.brooklynintegers.com/
6963,35315763,TR,5,http://www.brooklynintegers.com/
6965,35315765,DZ,15,http://www.brooklynintegers.com/
6969,35315767,TR,15,http://www.brooklynintegers.com/
6974,35315769,DZ,15,http://www.brooklynintegers.com/
6979,35315771,TR,15,http://www.brooklynintegers.com/
6991,35315773,TR,-1,http://www.brooklynintegers.com/
6996,35315777,GR,20,http://www.brooklynintegers.com/
7000,35315779,TR,-1,http://www.brooklynintegers.com/
7001,35315781,TR,0,http://www.brooklynintegers.com/
7006,35315783,DZ,15,http://www.brooklynintegers.com/
7009,35315785,TR,15,http://www.brooklynintegers.com/
7011,35315787,SY,15,http://www.brooklynintegers.com/
7023,35315789,DZ,0,http://www.brooklynintegers.com/
7024,35315791,TR,15,http://www.brooklynintegers.com/
7025,35315795,DZ,15,http://www.brooklynintegers.com/
7026,35315797,DZ,15,http://www.brooklynintegers.com/
7030,35315799,DZ,-1,http://www.brooklynintegers.com/
7032,35315801,SY,-1,http://www.brooklynintegers.com/
7034,35315803,SY,-1,http://www.brooklynintegers.com/
7040,35315805,GR,-1,http://www.brooklynintegers.com/
7042,35315807,SY,-1,http://www.brooklynintegers.com/
7043,35315809,GR,2,http://www.brooklynintegers.com/
7053,35315813,SY,15,http://www.brooklynintegers.com/
7056,35315815,DZ,20,http://www.brooklynintegers.com/
7071,35315817,DZ,15,http://www.brooklynintegers.com/
7073,35315819,LB,15,http://www.brooklynintegers.com/
7076,35315821,LB,20,http://www.brooklynintegers.com/
7082,35315823,LB,-1,http://www.brooklynintegers.com/
7085,35315825,LB,-1,http://www.brooklynintegers.com/
7087,35315827,LB,20,http://www.brooklynintegers.com/
7089,35315831,TN,20,http://www.brooklynintegers.com/
7101,35315833,DZ,15,http://www.brooklynintegers.com/
7103,35315835,TN,15,http://www.brooklynintegers.com/
7104,35315837,LY,20,http://www.brooklynintegers.com/
7108,35315839,LY,15,http://www.brooklynintegers.com/
7110,35315841,LY,20,http://www.brooklynintegers.com/
7113,35315843,SY,20,http://www.brooklynintegers.com/
7114,35315845,IL,20,http://www.brooklynintegers.com/
7117,35315849,LY,20,http://www.brooklynintegers.com/
7120,35315851,IL,0,http://www.brooklynintegers.com/
7122,35315853,DZ,20,http://www.brooklynintegers.com/
7123,35315855,LY,20,http://www.brooklynintegers.com/
7124,35315857,LY,0,http://www.brooklynintegers.com/
7125,35315859,LY,20,http://www.brooklynintegers.com/
7128,35315861,LY,20,http://www.brooklynintegers.com/
7129,35315863,LY,20,http://www.brooklynintegers.com/
7132,35315867,IL,15,http://www.brooklynintegers.com/
7138,35315869,JO,15,http://www.brooklynintegers.com/
7139,35315871,IL,5,http://www.brooklynintegers.com/
7144,35315873,EG,-1,http://www.brooklynintegers.com/
7148,35315875,LY,-1,http://www.brooklynintegers.com/
7149,35315877,LY,5,http://www.brooklynintegers.com/
7153,35315879,MD,5,http://www.brooklynintegers.com/
7157,35315881,IT,20,http://www.brooklynintegers.com/
7160,35315885,SI,20,http://www.brooklynintegers.com/
7164,35315887,FR,15,http://www.brooklynintegers.com/
7167,35315889,HR,20,http://www.brooklynintegers.com/
7169,35315891,IT,15,http://www.brooklynintegers.com/
7170,35315893,IT,15,http://www.brooklynintegers.com/
7171,35315895,FR,-1,http://www.brooklynintegers.com/
7173,35315897,FR,6,http://www.brooklynintegers.com/
7174,35315899,FR,5,http://www.brooklynintegers.com/
7182,35315903,RO,15,http://www.brooklynintegers.com/
7183,35315905,IT,6,http://www.brooklynintegers.com/
7188,35315907,IT,15,http://www.brooklynintegers.com/
7192,35315909,BA,5,http://www.brooklynintegers.com/
7193,35315911,IT,20,http://www.brooklynintegers.com/
7195,35315913,IT,15,http://www.brooklynintegers.com/
7203,35315915,TR,15,http://www.brooklynintegers.com/
7205,35315917,TR,-1,http://www.brooklynintegers.com/
7208,35315921,IT,20,http://www.brooklynintegers.com/
7223,35315923,JO,20,http://www.brooklynintegers.com/
7224,35315925,HU,15,http://www.brooklynintegers.com/
7225,35315927,IT,20,http://www.brooklynintegers.com/
7234,35315929,IT,15,http://www.brooklynintegers.com/
7235,35315931,IT,20,http://www.brooklynintegers.com/
7238,35315933,IT,20,http://www.brooklynintegers.com/
7240,35315935,IT,15,http://www.brooklynintegers.com/
7242,35315939,FR,20,http://www.brooklynintegers.com/
7247,35315941,FR,-1,http://www.brooklynintegers.com/
7248,35315943,BG,20,http://www.brooklynintegers.com/
7249,35315945,IT,15,http://www.brooklynintegers.com/
7253,35315947,IT,15,http://www.brooklynintegers.com/
7255,35315949,TR,2,http://www.brooklynintegers.com/
7257,35315951,TR,20,http://www.brooklynintegers.com/
7258,35315953,TR,15,http://www.brooklynintegers.com/
7260,35315957,IT,20,http://www.brooklynintegers.com/
7261,35315959,IT,15,http://www.brooklynintegers.com/
7262,35315961,IT,20,http://www.brooklynintegers.com/
7268,35315963,FR,15,http://www.brooklynintegers.com/
7271,35315965,FR,15,http://www.brooklynintegers.com/
7274,35315967,FR,20,http://www.brooklynintegers.com/
7279,35315969,FR,6,http://www.brooklynintegers.com/
7284,35315971,FR,15,http://www.brooklynintegers.com/
7285,35315975,FR,15,http://www.brooklynintegers.com/
7291,35315977,FR,15,http://www.brooklynintegers.com/
7292,35315979,FR,15,http://www.brooklynintegers.com/
7294,35315981,FR,15,http://www.brooklynintegers.com/
7295,35315983,FR,6,http://www.brooklynintegers.com/
7297,35315985,FR,6,http://www.brooklynintegers.com/
7298,35315987,FR,6,http://www.brooklynintegers.com/
7303,35315989,FR,-1,http://www.brooklynintegers.com/
7304,35315993,FR,-1,http://www.brooklynintegers.com/
7308,35315995,FR,15,http://www.brooklynintegers.com/
7309,35315997,FR,2,http://www.brooklynintegers.com/
7315,35315999,FR,5,http://www.brooklynintegers.com/
7317,35316001,FR,15,http://www.brooklynintegers.com/
7319,35316003,FR,5,http://www.brooklynintegers.com/
7321,35316005,FR,15,http://www.brooklynintegers.com/
7324,35316007,FR,15,http://www.brooklynintegers.com/
7325,35316011,FR,-1,http://www.brooklynintegers.com/
7326,35316013,FR,-1,http://www.brooklynintegers.com/
7328,35316015,FR,-1,http://www.brooklynintegers.com/
7331,35316017,FR,6,http://www.brooklynintegers.com/
7332,35316019,FR,6,http://www.brooklynintegers.com/
7334,35316021,FR,20,http://www.brooklynintegers.com/
7335,35316023,FR,5,http://www.brooklynintegers.com/
7336,35316025,FR,6,http://www.brooklynintegers.com/
7346,35316029,ES,6,http://www.brooklynintegers.com/
7347,35316031,ES,15,http://www.brooklynintegers.com/
7356,35316033,FR,20,http://www.brooklynintegers.com/
7357,35316035,FR,15,http://www.brooklynintegers.com/
7362,35316037,ES,20,http://www.brooklynintegers.com/
7369,35316039,DZ,0,http://www.brooklynintegers.com/
7371,35316041,DZ,0,http://www.brooklynintegers.com/
7372,35316043,DZ,0,http://www.brooklynintegers.com/
7373,35316047,DZ,15,http://www.brooklynintegers.com/
7378,35316049,DZ,0,http://www.brooklynintegers.com/
7381,35316051,FR,20,http://www.brooklynintegers.com/
7386,35316053,FR,15,http://www.brooklynintegers.com/
7392,35316055,FR,15,http://www.brooklynintegers.com/
7395,35316057,FR,5,http://www.brooklynintegers.com/
7397,35316059,FR,20,http://www.brooklynintegers.com/
7398,35316061,FR,5,http://www.brooklynintegers.com/
7401,35316065,FR,15,http://www.brooklynintegers.com/
7403,35316067,FR,15,http://www.brooklynintegers.com/
7409,35316069,ES,2,http://www.brooklynintegers.com/
7410,35316071,ES,-1,http://www.brooklynintegers.com/
7411,35316073,ES,6,http://www.brooklynintegers.com/
7413,35316075,ES,-1,http://www.brooklynintegers.com/
7414,35316077,ES,6,http://www.brooklynintegers.com/
7420,35316079,ES,6,http://www.brooklynintegers.com/
7422,35316083,ES,6,http://www.brooklynintegers.com/
7426,35316085,ES,15,http://www.brooklynintegers.com/
